revision,unique_types,entropy
90994,4,0.348
90996,2,0.256
90998,0,0.0
91002,6,0.617
91003,8,0.721
91005,8,0.721
91006,6,0.617
91007,3,0.32
91008,2,0.185
91009,1,0.0
91010,2,0.185
91011,1,0.0
91012,3,0.164
91013,3,0.39
91015,2,0.235
91016,1,0.0
91020,7,0.698
91022,1,0.0
91023,2,0.256
91024,1,0.0
91025,7,0.698
91028,3,0.406
91032,0,0.0
91033,1,0.0
91035,2,0.256
91052,15,0.746
91060,1,0.0
91062,0,0.0
91065,0,0.0
91068,4,0.492
91069,2,0.159
91070,5,0.572
91072,1,0.0
91075,2,0.256
91076,6,0.499
91078,6,0.534
91080,0,0.0
91082,2,0.256
91083,2,0.208
91086,1,0.0
91088,2,0.235
91090,2,0.083
91091,2,0.256
91097,4,0.47
91098,0,0.0
91101,4,0.492
91103,5,0.469
91104,1,0.0
91105,2,0.235
91108,6,0.627
91109,2,0.1
91111,3,0.406
91112,1,0.0
91113,3,0.351
91130,1,0.0
91132,2,0.235
91133,1,0.0
91138,1,0.0
91140,0,0.0
91149,7,0.526
91150,2,0.235
91151,2,0.256
91152,2,0.256
91154,1,0.0
91156,2,0.079
91161,7,0.527
91163,5,0.251
91164,1,0.0
91166,1,0.0
91167,2,0.256
91179,2,0.095
91183,4,0.475
91186,7,0.654
91187,3,0.406
91193,1,0.0
91194,3,0.406
91195,7,0.654
91196,0,0.0
91197,3,0.39
91201,1,0.0
91202,6,0.626
91204,0,0.0
91211,4,0.506
91212,0,0.0
91213,5,0.485
91216,1,0.0
91219,3,0.39
91221,1,0.0
91227,6,0.593
91229,2,0.256
91234,1,0.0
91236,4,0.491
91239,1,0.0
91240,4,0.383
91242,1,0.0
91243,4,0.396
91247,3,0.353
91249,1,0.0
91251,2,0.256
91252,2,0.235
91253,1,0.0
91254,1,0.0
91255,1,0.0
91256,3,0.406
91260,1,0.0
91261,5,0.576
91267,5,0.576
91268,1,0.0
91270,0,0.0
91273,11,0.516
91279,1,0.0
91283,1,0.0
91286,5,0.406
91289,1,0.0
91290,1,0.0
91294,3,0.406
91295,3,0.211
91296,3,0.266
91299,3,0.398
91303,3,0.214
91305,2,0.256
91308,2,0.147
91312,1,0.0
91315,2,0.235
91320,2,0.071
91337,4,0.472
91340,3,0.384
91342,2,0.256
91343,2,0.208
91348,3,0.406
91349,3,0.252
91354,0,0.0
91355,2,0.235
91357,2,0.256
91358,5,0.527
91359,2,0.235
91361,1,0.0
91362,1,0.0
91363,1,0.0
91364,3,0.39
91365,3,0.384
91366,1,0.0
91369,1,0.0
91370,1,0.0
91374,5,0.376
91379,5,0.376
91382,4,0.431
91384,2,0.047
91385,4,0.431
91387,1,0.0
91391,6,0.641
91396,4,0.431
91399,3,0.369
91401,2,0.1
91404,1,0.0
91405,2,0.256
91406,1,0.0
91407,2,0.213
91408,2,0.256
91409,2,0.1
91415,3,0.32
91418,6,0.557
91423,1,0.0
91427,1,0.0
91430,10,0.553
91431,3,0.384
91433,0,0.0
91436,2,0.235
91437,1,0.0
91438,1,0.0
91440,1,0.0
91446,1,0.0
91447,4,0.448
91448,4,0.431
91452,1,0.0
91453,5,0.478
91455,2,0.235
91456,2,0.151
91469,1,0.0
91471,2,0.208
91473,1,0.0
91479,1,0.0
91480,1,0.0
91485,1,0.0
91488,7,0.526
91491,5,0.402
91493,1,0.0
91494,7,0.55
91496,1,0.0
91503,1,0.0
91504,7,0.661
91505,9,0.562
91506,3,0.39
91507,9,0.604
91509,1,0.0
91510,7,0.661
91511,9,0.562
91514,1,0.0
91517,1,0.0
91520,5,0.554
91521,1,0.0
91527,9,0.604
91528,1,0.0
91530,11,0.69
91531,15,0.579
91535,15,0.415
91546,14,0.566
91547,8,0.542
91558,1,0.0
91559,3,0.36
91560,3,0.353
91563,3,0.39
91564,4,0.491
91565,4,0.431
91566,1,0.0
91567,5,0.152
91569,2,0.208
91571,2,0.235
91572,3,0.406
91573,1,0.0
91576,3,0.272
91577,3,0.317
91579,4,0.243
91580,6,0.589
91581,3,0.313
91582,6,0.518
91583,3,0.384
91584,6,0.579
91589,2,0.256
91590,6,0.541
91591,1,0.0
91592,2,0.256
91593,1,0.0
91595,1,0.0
91604,10,0.666
91610,4,0.512
91611,3,0.384
91614,5,0.584
91615,8,0.735
91616,3,0.406
91618,6,0.64
91619,6,0.641
91620,4,0.491
91621,4,0.492
91622,6,0.64
91623,5,0.522
91624,3,0.398
91625,4,0.506
91632,1,0.0
91633,4,0.492
91634,2,0.256
91635,2,0.256
91636,2,0.256
91637,1,0.0
91638,1,0.0
91640,1,0.0
91641,1,0.0
91650,1,0.0
91654,1,0.0
91656,4,0.512
91658,1,0.0
91671,1,0.0
91672,2,0.256
91673,2,0.129
91674,2,0.249
91687,4,0.512
91690,4,0.492
91691,3,0.384
91692,2,0.249
91693,2,0.256
91695,1,0.0
91707,2,0.249
91710,2,0.079
91711,2,0.129
91712,2,0.079
91713,8,0.7
91714,4,0.363
91715,6,0.646
91716,1,0.0
91717,2,0.249
91718,1,0.0
91720,1,0.0
91721,7,0.697
91722,1,0.0
91727,0,0.0
91731,1,0.0
91732,2,0.235
91733,0,0.0
91734,4,0.512
91743,4,0.492
91745,1,0.0
91746,7,0.698
91750,9,0.727
91752,4,0.448
91753,3,0.313
91754,4,0.492
91755,5,0.542
91759,1,0.0
91760,5,0.576
91762,2,0.073
91764,0,0.0
91767,0,0.0
91779,3,0.39
91782,0,0.0
91785,15,0.614
91786,3,0.371
91796,2,0.249
91798,5,0.576
91807,3,0.307
91810,3,0.406
91815,0,0.0
91817,5,0.562
91818,5,0.55
91819,0,0.0
91822,1,0.0
91824,2,0.235
91829,3,0.294
91830,6,0.625
91833,2,0.256
91836,5,0.576
91837,5,0.576
91842,4,0.451
91847,3,0.406
91850,2,0.256
91851,4,0.512
91853,4,0.386
91854,3,0.406
91857,3,0.406
91860,1,0.0
91862,7,0.641
91863,4,0.496
91864,3,0.406
91873,4,0.492
91875,2,0.256
91876,3,0.37
91879,3,0.392
91880,1,0.0
91881,1,0.0
91882,4,0.35
91883,2,0.185
91884,4,0.492
91886,1,0.0
91890,3,0.384
91897,2,0.185
91901,2,0.185
91902,2,0.256
91908,1,0.0
91913,15,0.771
91916,1,0.0
91918,2,0.256
91919,4,0.448
91920,1,0.0
91922,3,0.348
91924,3,0.348
91925,11,0.644
91926,1,0.0
91927,1,0.0
91928,0,0.0
91934,2,0.256
91937,2,0.256
91938,1,0.0
91942,1,0.0
91945,5,0.572
91947,7,0.703
91950,1,0.0
91953,1,0.0
91958,1,0.0
91959,1,0.0
91961,1,0.0
91962,1,0.0
91963,2,0.235
91964,1,0.0
91966,0,0.0
91967,1,0.0
91970,5,0.509
91971,4,0.499
91973,2,0.235
91984,1,0.0
91985,3,0.406
91986,1,0.0
91987,4,0.488
91988,5,0.56
91992,5,0.572
91996,4,0.451
91997,2,0.073
91998,2,0.073
91999,4,0.451
92001,1,0.0
92002,2,0.073
92003,4,0.451
92008,1,0.0
92010,4,0.301
92011,8,0.513
92016,2,0.024
92017,5,0.502
92018,5,0.502
92019,2,0.024
92021,0,0.0
92023,1,0.0
92024,5,0.505
92025,2,0.256
92026,1,0.0
92027,8,0.594
92028,2,0.252
92029,4,0.488
92030,2,0.256
92031,5,0.505
92032,2,0.252
92047,6,0.609
92050,6,0.609
92052,3,0.342
92053,6,0.493
92056,2,0.235
92057,4,0.491
92059,2,0.235
92061,2,0.235
92065,4,0.488
92066,3,0.384
92067,8,0.618
92070,3,0.301
92072,1,0.0
92075,11,0.674
92085,1,0.0
92089,1,0.0
92094,2,0.235
92095,7,0.564
92096,1,0.0
92100,6,0.625
92104,3,0.294
92105,4,0.451
92107,6,0.625
92111,3,0.373
92127,1,0.0
92128,3,0.301
92139,3,0.294
92140,2,0.256
92141,4,0.472
92142,1,0.0
92144,1,0.0
92146,3,0.406
92149,1,0.0
92150,6,0.569
92154,2,0.185
92155,5,0.562
92157,3,0.353
92160,1,0.0
92169,1,0.0
92170,4,0.512
92171,3,0.384
92172,4,0.488
92173,6,0.646
92174,2,0.254
92175,3,0.351
92176,10,0.548
92177,1,0.0
92178,1,0.0
92179,4,0.512
92181,4,0.488
92184,3,0.351
92185,7,0.52
92199,1,0.0
92201,1,0.0
92207,3,0.398
92208,1,0.0
92210,2,0.256
92214,10,0.608
92224,1,0.0
92225,1,0.0
92227,1,0.0
92228,1,0.0
92229,1,0.0
92233,3,0.209
92234,5,0.493
92236,2,0.235
92237,6,0.646
92238,1,0.0
92239,0,0.0
92241,1,0.0
92243,3,0.294
92245,7,0.618
92250,3,0.351
92251,2,0.249
92252,1,0.0
92253,2,0.235
92255,1,0.0
92257,0,0.0
92258,1,0.0
92259,6,0.31
92260,1,0.0
92264,2,0.256
92266,0,0.0
92267,1,0.0
92269,2,0.235
92270,4,0.461
92301,0,0.0
92319,3,0.384
92350,4,0.353
92352,2,0.166
92353,2,0.256
92355,2,0.256
92356,2,0.256
92357,2,0.256
92358,2,0.249
92359,1,0.0
92360,3,0.218
92361,1,0.0
92364,5,0.576
92365,3,0.406
92369,1,0.0
92370,2,0.235
92373,2,0.235
92374,3,0.348
92378,1,0.0
92382,3,0.4
92383,6,0.64
92385,3,0.294
92392,5,0.471
92393,3,0.406
92394,4,0.282
92396,2,0.256
92400,3,0.384
92401,5,0.572
92402,2,0.235
92403,7,0.408
92404,3,0.358
92405,1,0.0
92406,7,0.408
92408,1,0.0
92409,1,0.0
92410,5,0.543
92440,1,0.0
92452,8,0.542
92456,2,0.235
92459,3,0.384
92461,1,0.0
92462,5,0.552
92463,2,0.235
92464,3,0.342
92466,1,0.0
92468,2,0.235
92469,4,0.488
92470,7,0.331
92471,2,0.235
92474,1,0.0
92476,4,0.432
92477,2,0.139
92478,1,0.0
92481,2,0.235
92482,2,0.208
92483,0,0.0
92488,7,0.544
92490,2,0.185
92491,2,0.256
92492,0,0.0
92493,2,0.235
92496,2,0.235
92499,1,0.0
92503,1,0.0
92504,1,0.0
92511,3,0.384
92512,2,0.256
92514,2,0.235
92515,2,0.256
92519,8,0.531
92520,0,0.0
92525,1,0.0
92526,3,0.384
92530,2,0.235
92537,1,0.0
92538,2,0.256
92539,2,0.256
92541,1,0.0
92542,3,0.313
92543,5,0.381
92544,1,0.0
92545,2,0.249
92546,11,0.612
92547,1,0.0
92552,3,0.39
92553,1,0.0
92556,0,0.0
92557,0,0.0
92559,3,0.39
92560,5,0.522
92561,0,0.0
92562,4,0.491
92564,2,0.256
92566,4,0.512
92567,0,0.0
92570,1,0.0
92576,8,0.631
92577,0,0.0
92580,2,0.235
92589,2,0.235
92590,1,0.0
92591,0,0.0
92592,3,0.385
92593,2,0.256
92594,0,0.0
92596,0,0.0
92597,5,0.587
92599,1,0.0
92600,0,0.0
92606,3,0.32
92607,5,0.527
92608,1,0.0
92609,5,0.562
92610,6,0.616
92611,1,0.0
92614,0,0.0
92615,1,0.0
92622,2,0.256
92623,3,0.39
92625,1,0.0
92626,2,0.256
92630,2,0.235
92631,1,0.0
92633,5,0.545
92634,1,0.0
92636,4,0.499
92637,5,0.523
92638,2,0.256
92645,1,0.0
92646,1,0.0
92664,0,0.0
92665,6,0.34
92666,6,0.34
92667,7,0.64
92668,4,0.432
92669,6,0.34
92671,2,0.256
92680,1,0.0
92681,1,0.0
92682,3,0.398
92694,0,0.0
92695,0,0.0
92698,1,0.0
92699,1,0.0
92700,9,0.652
92702,2,0.208
92703,2,0.249
92704,5,0.534
92705,2,0.256
92708,1,0.0
92709,0,0.0
92710,2,0.249
92712,1,0.0
92713,2,0.256
92715,1,0.0
92716,0,0.0
92717,1,0.0
92718,3,0.406
92719,1,0.0
92720,2,0.256
92721,0,0.0
92722,10,0.717
92734,2,0.208
92735,2,0.249
92737,2,0.256
92738,6,0.503
92741,1,0.0
92742,4,0.492
92743,4,0.492
92746,1,0.0
92747,0,0.0
92748,10,0.754
92750,15,0.693
92751,14,0.71
92752,4,0.491
92753,7,0.641
92754,6,0.529
92755,6,0.609
92756,1,0.0
92757,4,0.492
92758,2,0.235
92759,5,0.576
92760,0,0.0
92762,0,0.0
92763,15,0.414
92764,4,0.492
92766,5,0.413
92767,2,0.129
92768,1,0.0
92769,4,0.492
92770,9,0.65
92771,3,0.32
92772,15,0.628
92773,13,0.348
92774,15,0.727
92775,0,0.0
92776,4,0.488
92777,0,0.0
92778,15,0.771
92780,0,0.0
92783,15,0.685
92784,6,0.505
92785,13,0.427
92787,1,0.0
92790,3,0.406
92791,7,0.637
92792,5,0.543
92795,0,0.0
92796,0,0.0
92797,1,0.0
92798,1,0.0
92799,1,0.0
92800,0,0.0
92801,1,0.0
92802,2,0.256
92803,0,0.0
92804,5,0.542
92805,1,0.0
92806,2,0.256
92807,5,0.486
92809,4,0.311
92811,7,0.662
92812,3,0.384
92815,6,0.534
92817,1,0.0
92821,5,0.522
92822,2,0.256
92824,0,0.0
92825,2,0.235
92827,2,0.235
92830,2,0.256
92833,2,0.256
92836,1,0.0
92838,0,0.0
92839,0,0.0
92842,15,0.674
92843,3,0.332
92844,3,0.406
92845,1,0.0
92846,2,0.235
92847,7,0.607
92852,8,0.694
92854,2,0.256
92855,3,0.222
92856,3,0.332
92857,2,0.185
92858,8,0.694
92859,5,0.576
92860,1,0.0
92861,1,0.0
92864,2,0.151
92865,1,0.0
92867,1,0.0
92872,2,0.256
92873,1,0.0
92875,1,0.0
92876,5,0.531
92880,5,0.576
92881,1,0.0
92883,2,0.256
92884,0,0.0
92885,3,0.384
92886,4,0.488
92887,1,0.0
92889,15,0.59
92890,4,0.206
92891,4,0.488
92892,3,0.392
92898,0,0.0
92900,1,0.0
92902,2,0.185
92903,4,0.472
92906,4,0.485
92909,4,0.485
92910,6,0.633
92912,1,0.0
92914,5,0.277
92915,5,0.277
92917,15,0.621
92919,1,0.0
92921,6,0.633
92922,5,0.527
92927,4,0.512
92930,4,0.512
92931,4,0.512
92935,2,0.098
92942,4,0.512
92943,2,0.235
92947,2,0.098
92951,3,0.406
92956,3,0.384
92958,7,0.571
92960,3,0.226
92965,2,0.235
92976,4,0.478
92983,5,0.559
92984,5,0.559
92985,5,0.559
92986,5,0.559
92987,2,0.185
92988,3,0.392
92989,1,0.0
92990,1,0.0
92991,2,0.249
92994,1,0.0
92995,3,0.398
92997,5,0.579
92998,1,0.0
92999,2,0.208
93004,14,0.512
93005,5,0.562
93006,2,0.256
93007,2,0.208
93011,11,0.537
93018,1,0.0
93024,3,0.353
93026,14,0.276
93031,14,0.671
93032,14,0.671
93033,1,0.0
93034,1,0.0
93036,14,0.568
93037,1,0.0
93039,2,0.256
93041,7,0.628
93048,12,0.551
93050,15,0.685
93051,13,0.727
93053,14,0.601
93054,14,0.666
93055,9,0.655
93056,1,0.0
93059,2,0.208
93079,4,0.512
93080,1,0.0
93082,4,0.435
93084,4,0.435
93085,4,0.512
93086,14,0.681
93090,2,0.235
93093,1,0.0
93095,6,0.638
93096,1,0.0
93098,13,0.764
93100,1,0.0
93101,8,0.652
93104,1,0.0
93105,1,0.0
93107,2,0.235
93109,2,0.129
93111,2,0.235
93114,1,0.0
93116,1,0.0
93118,1,0.0
93120,1,0.0
93123,1,0.0
93126,2,0.256
93131,12,0.724
93132,6,0.573
93133,1,0.0
93134,5,0.578
93135,7,0.657
93137,7,0.657
93139,3,0.406
93141,2,0.249
93144,1,0.0
93145,2,0.249
93146,2,0.235
93152,2,0.249
93156,3,0.297
93160,1,0.0
93163,3,0.384
93169,2,0.235
93171,1,0.0
93172,3,0.32
93174,2,0.256
93177,1,0.0
93191,0,0.0
93198,0,0.0
93201,2,0.185
93204,0,0.0
93209,2,0.235
93212,2,0.221
93214,0,0.0
93229,2,0.235
93232,0,0.0
93238,7,0.657
93243,0,0.0
93246,10,0.695
93247,7,0.667
93248,7,0.667
93252,1,0.0
93254,2,0.235
93255,0,0.0
93257,1,0.0
93264,4,0.492
93265,1,0.0
93274,1,0.0
93278,4,0.492
93279,0,0.0
93284,1,0.0
93288,2,0.256
93289,3,0.384
93291,4,0.47
93292,1,0.0
93294,1,0.0
93295,4,0.435
93296,1,0.0
93298,1,0.0
93299,1,0.0
93301,4,0.492
93303,0,0.0
93305,3,0.32
93306,3,0.384
93308,4,0.412
93309,4,0.492
93310,0,0.0
93311,6,0.606
93312,4,0.456
93315,1,0.0
93316,0,0.0
93317,11,0.608
93318,1,0.0
93321,2,0.256
93341,0,0.0
93349,5,0.405
93351,4,0.461
93354,5,0.193
93358,5,0.193
93363,1,0.0
93365,5,0.576
93366,5,0.405
93371,1,0.0
93372,0,0.0
93377,4,0.492
93378,1,0.0
93379,1,0.0
93381,3,0.39
93383,2,0.124
93385,1,0.0
93387,1,0.0
93389,0,0.0
93393,2,0.256
93394,3,0.39
93395,6,0.544
93396,4,0.492
93398,5,0.405
93399,1,0.0
93400,6,0.586
93401,9,0.68
93402,5,0.588
93403,5,0.459
93404,3,0.384
93406,2,0.256
93407,3,0.39
93408,4,0.491
93409,2,0.254
93410,3,0.294
93411,0,0.0
93412,9,0.68
93415,1,0.0
93416,1,0.0
93418,5,0.544
93419,1,0.0
93420,5,0.544
93422,9,0.68
93426,1,0.0
93427,1,0.0
93428,1,0.0
93429,6,0.619
93436,1,0.0
93439,2,0.235
93440,1,0.0
93441,1,0.0
93442,6,0.619
93443,1,0.0
93444,1,0.0
93445,1,0.0
93448,7,0.665
93449,5,0.594
93450,1,0.0
93451,1,0.0
93452,8,0.733
93453,8,0.273
93455,8,0.273
93456,0,0.0
93457,2,0.256
93458,0,0.0
93459,1,0.0
93460,1,0.0
93464,1,0.0
93475,0,0.0
93476,4,0.416
93477,3,0.354
93482,1,0.0
93483,6,0.586
93487,3,0.39
93488,5,0.576
93495,3,0.384
93514,1,0.0
93515,1,0.0
93520,1,0.0
93521,0,0.0
93522,4,0.169
93523,5,0.524
93525,1,0.0
93528,1,0.0
93533,1,0.0
93538,1,0.0
93539,3,0.38
93540,3,0.38
93541,4,0.47
93543,8,0.602
93546,3,0.384
93549,0,0.0
93551,1,0.0
93552,6,0.443
93558,0,0.0
93565,3,0.38
93567,4,0.445
93571,4,0.445
93572,1,0.0
93576,1,0.0
93579,1,0.0
93580,8,0.74
93584,2,0.185
93585,1,0.0
93589,0,0.0
93591,7,0.689
93592,7,0.64
93593,10,0.76
93594,1,0.0
93595,5,0.576
93596,6,0.581
93597,5,0.559
93598,3,0.39
93599,3,0.384
93600,2,0.235
93603,2,0.235
93604,3,0.342
93608,2,0.235
93609,1,0.0
93613,1,0.0
93623,8,0.708
93624,2,0.106
93625,1,0.0
93628,0,0.0
93629,1,0.0
93630,2,0.235
93631,2,0.235
93632,2,0.256
93637,9,0.686
93639,2,0.235
93640,2,0.256
93645,1,0.0
93646,7,0.528
93647,2,0.256
93648,2,0.235
93649,1,0.0
93650,2,0.256
93651,4,0.353
93652,9,0.642
93653,2,0.256
93654,0,0.0
93655,2,0.256
93663,1,0.0
93664,7,0.658
93666,2,0.256
93671,2,0.106
93672,1,0.0
93675,2,0.235
93676,5,0.576
93677,2,0.256
93680,1,0.0
93685,3,0.32
93687,1,0.0
93694,3,0.406
93696,1,0.0
93700,2,0.221
93702,1,0.0
93703,2,0.112
93704,2,0.235
93705,1,0.0
93706,1,0.0
93711,1,0.0
93712,4,0.397
93713,3,0.39
93722,1,0.0
93723,1,0.0
93729,6,0.476
93736,3,0.371
93742,3,0.39
93743,6,0.29
93745,2,0.185
93746,1,0.0
93747,0,0.0
93755,3,0.406
93756,2,0.256
93757,3,0.406
93758,4,0.488
93761,4,0.347
93762,4,0.365
93763,4,0.492
93764,5,0.556
93766,1,0.0
93769,1,0.0
93770,1,0.0
93772,2,0.256
93773,5,0.517
93774,2,0.185
93778,5,0.584
93779,1,0.0
93781,1,0.0
93783,1,0.0
93788,2,0.235
93789,3,0.39
93790,3,0.406
93791,1,0.0
93792,1,0.0
93801,0,0.0
93803,3,0.39
93804,1,0.0
93805,4,0.449
93810,1,0.0
93813,6,0.505
93815,3,0.406
93816,6,0.624
93819,1,0.0
93823,5,0.517
93826,0,0.0
93827,1,0.0
93828,8,0.662
93829,5,0.526
93832,8,0.662
93846,3,0.384
93848,2,0.256
93852,5,0.517
93855,0,0.0
93858,1,0.0
93859,0,0.0
93860,2,0.166
93862,3,0.384
93863,2,0.256
93864,3,0.406
93865,1,0.0
93867,6,0.624
93868,3,0.406
93875,2,0.235
93878,1,0.0
93882,6,0.641
93884,6,0.641
93885,0,0.0
93887,7,0.66
93888,2,0.256
93889,2,0.256
93890,2,0.256
93891,6,0.62
93892,7,0.648
93893,2,0.235
93895,6,0.641
93899,4,0.512
93900,1,0.0
93910,8,0.624
93912,0,0.0
93918,1,0.0
93920,6,0.624
93921,3,0.406
93923,1,0.0
93924,1,0.0
93926,3,0.384
93928,1,0.0
93929,1,0.0
93932,2,0.256
93943,9,0.699
93944,3,0.351
93945,1,0.0
93946,3,0.351
93947,0,0.0
93949,3,0.351
93950,5,0.552
93951,3,0.389
93952,1,0.0
93953,4,0.459
93954,1,0.0
93955,4,0.467
93958,2,0.256
93960,2,0.256
93961,2,0.256
93966,4,0.488
93967,2,0.208
93979,8,0.324
93983,2,0.256
93985,8,0.45
93989,1,0.0
93991,1,0.0
93994,3,0.373
93995,4,0.414
93998,11,0.57
93999,11,0.57
94000,11,0.57
94001,11,0.57
94003,5,0.543
94005,10,0.485
94007,2,0.256
94008,1,0.0
94009,1,0.0
94012,5,0.102
94013,6,0.471
94014,3,0.294
94016,1,0.0
94021,1,0.0
94022,1,0.0
94024,4,0.451
94025,4,0.451
94026,3,0.28
94028,1,0.0
94030,2,0.256
94032,1,0.0
94033,2,0.256
94035,2,0.235
94036,1,0.0
94039,0,0.0
94043,1,0.0
94047,2,0.235
94049,6,0.594
94052,0,0.0
94053,5,0.572
94055,6,0.584
94056,1,0.0
94061,6,0.584
94064,3,0.348
94080,4,0.459
94081,2,0.255
94082,3,0.39
94088,0,0.0
94090,1,0.0
94091,1,0.0
94095,1,0.0
94098,4,0.262
94103,9,0.398
94108,3,0.406
94121,0,0.0
94122,2,0.256
94123,1,0.0
94124,2,0.145
94133,1,0.0
94138,0,0.0
94140,1,0.0
94141,1,0.0
94142,2,0.151
94143,3,0.294
94145,4,0.491
94147,4,0.492
94149,1,0.0
94150,5,0.56
94151,3,0.398
94152,4,0.484
94154,7,0.183
94156,3,0.39
94157,1,0.0
94167,1,0.0
94175,1,0.0
94176,1,0.0
94188,6,0.624
94194,3,0.406
94195,4,0.282
94202,4,0.499
94210,6,0.624
94216,1,0.0
94218,6,0.593
94219,1,0.0
94221,1,0.0
94222,3,0.392
94224,6,0.64
94225,1,0.0
94226,0,0.0
94228,2,0.256
94236,1,0.0
94240,2,0.208
94241,1,0.0
94242,2,0.256
94244,5,0.524
94266,4,0.506
94275,4,0.402
94276,2,0.235
94277,1,0.0
94278,4,0.372
94279,2,0.256
94281,5,0.48
94283,1,0.0
94285,1,0.0
94287,2,0.256
94294,4,0.512
94299,5,0.565
94300,1,0.0
94308,2,0.256
94309,1,0.0
94313,3,0.351
94322,7,0.638
94323,1,0.0
94327,7,0.153
94329,2,0.235
94331,2,0.073
94339,7,0.637
94341,1,0.0
94344,3,0.406
94346,5,0.491
94348,1,0.0
94349,1,0.0
94351,3,0.13
94358,3,0.351
94360,1,0.0
94361,7,0.671
94363,1,0.0
94366,1,0.0
94367,0,0.0
94370,0,0.0
94371,1,0.0
94372,0,0.0
94377,1,0.0
94378,1,0.0
94379,1,0.0
94381,3,0.32
94382,1,0.0
94383,6,0.61
94386,1,0.0
94387,1,0.0
94388,0,0.0
94399,1,0.0
94401,6,0.619
94403,1,0.0
94404,1,0.0
94405,1,0.0
94406,2,0.235
94409,2,0.235
94410,1,0.0
94414,9,0.57
94419,3,0.406
94425,8,0.411
94426,2,0.256
94434,5,0.494
94435,3,0.384
94436,3,0.406
94437,3,0.353
94441,15,0.611
94442,14,0.648
94448,15,0.707
94449,14,0.442
94451,1,0.0
94457,12,0.68
94458,0,0.0
94459,0,0.0
94460,0,0.0
94466,1,0.0
94467,1,0.0
94468,1,0.0
94480,7,0.542
94482,2,0.256
94483,2,0.256
94485,1,0.0
94492,2,0.256
94494,2,0.235
94495,2,0.256
94496,11,0.556
94505,2,0.235
94508,2,0.256
94510,1,0.0
94511,2,0.235
94514,3,0.129
94516,1,0.0
94520,2,0.256
94521,2,0.256
94525,5,0.543
94526,7,0.588
94528,1,0.0
94535,7,0.623
94543,1,0.0
94545,5,0.576
94547,1,0.0
94552,3,0.384
94553,4,0.492
94554,4,0.492
94555,8,0.563
94557,5,0.552
94558,10,0.631
94561,1,0.0
94562,2,0.256
94565,1,0.0
94567,5,0.574
94568,3,0.384
94569,2,0.235
94570,1,0.0
94571,1,0.0
94572,8,0.692
94573,2,0.235
94575,1,0.0
94576,2,0.041
94577,2,0.256
94580,2,0.185
94581,4,0.492
94582,3,0.384
94583,4,0.492
94584,4,0.492
94585,2,0.235
94586,3,0.373
94587,1,0.0
94590,2,0.235
94591,4,0.431
94592,3,0.384
94594,1,0.0
94595,2,0.208
94597,0,0.0
94604,3,0.32
94605,2,0.256
94606,2,0.256
94607,5,0.552
94609,8,0.731
94612,1,0.0
94616,1,0.0
94622,3,0.358
94627,2,0.235
94628,1,0.0
94630,6,0.587
94637,0,0.0
94638,2,0.235
94640,4,0.492
94641,4,0.492
94642,1,0.0
94646,2,0.235
94647,10,0.507
94648,0,0.0
94649,1,0.0
94650,1,0.0
94652,2,0.256
94653,0,0.0
94654,3,0.384
94658,5,0.454
94660,0,0.0
94665,4,0.512
94668,2,0.256
94669,5,0.553
94670,1,0.0
94671,1,0.0
94672,1,0.0
94673,5,0.553
94674,0,0.0
94679,8,0.465
94680,8,0.465
94681,8,0.465
94689,8,0.465
94690,2,0.054
94692,4,0.488
94694,2,0.151
94697,1,0.0
94701,2,0.054
94702,3,0.384
94705,3,0.384
94706,2,0.235
94710,2,0.235
94711,1,0.0
94712,5,0.468
94715,15,0.555
94734,2,0.151
94736,2,0.051
94741,2,0.1
94742,3,0.351
94745,1,0.0
94746,2,0.235
94749,1,0.0
94750,1,0.0
94751,3,0.351
94752,8,0.61
94753,3,0.406
94754,6,0.579
94757,2,0.221
94758,1,0.0
94759,2,0.256
94768,3,0.384
94769,3,0.384
94771,3,0.384
94780,2,0.256
94781,1,0.0
94782,0,0.0
94792,2,0.256
94794,0,0.0
94796,4,0.349
94802,2,0.185
94803,2,0.256
94805,3,0.406
94806,1,0.0
94807,1,0.0
94808,1,0.0
94811,1,0.0
94812,1,0.0
94813,1,0.0
94814,1,0.0
94815,5,0.468
94821,1,0.0
94824,2,0.185
94825,2,0.185
94826,2,0.185
94827,7,0.545
94829,4,0.47
94835,1,0.0
94836,4,0.47
94837,1,0.0
94840,5,0.526
94842,4,0.492
94843,5,0.492
94846,3,0.384
94847,2,0.185
94851,3,0.384
94859,1,0.0
94874,2,0.208
94875,9,0.695
94876,3,0.332
94877,2,0.256
94878,3,0.406
94879,1,0.0
94882,3,0.32
94883,1,0.0
94884,3,0.38
94890,2,0.256
94892,1,0.0
94893,2,0.256
94897,4,0.491
94899,1,0.0
94900,1,0.0
94907,3,0.392
94908,3,0.403
94911,1,0.0
94916,10,0.521
94917,8,0.722
94918,4,0.492
94927,3,0.287
94930,2,0.151
94934,5,0.384
94937,5,0.576
94941,2,0.256
94942,2,0.235
94944,1,0.0
94947,1,0.0
94948,6,0.549
94949,2,0.256
94951,1,0.0
94955,2,0.256
94957,1,0.0
94958,4,0.318
94965,0,0.0
94966,2,0.151
94967,4,0.473
94969,4,0.473
94979,9,0.77
94980,2,0.151
94982,2,0.185
94985,3,0.384
94986,9,0.77
94991,6,0.409
94993,2,0.256
94995,7,0.612
